session_id	block3	block5	pooledSD	D_Score	gender	politicalid	raceethnic	citizenship	age	d	block3Cond	thermoBlack	thermoWhite	semanticBeautyBlack	semanticGoodBlack	semanticHonestBlack	semanticPleasantBlack	semanticBeautyWhite	semanticGoodWhite	semanticHonestWhite	semanticPleasantWhite	exp_check1	exp_check2	exp_check3	exp_check4	learnCond	order	expBlack	expWhite	expDiff
14256276	757.6	1230.2	856.8078023	0.551582279	Female	Slightly liberal	Black	us	19	-0.55	"White Names/Pleasant Words,Black Names/Unpleasant Words"	53	-3	99	17	-1	26	98	8	4	10	They were all men	All of the white people were criminals	1	1	Experimental	Congruent first	38.8	23.4	-15.4
14256293	835.8	1244.55	706.1264056	0.578862363	Female	Moderately conservative	White	us	35	-0.58	"Black Names/Unpleasant Words,White Names/Pleasant Words"	-2	2	47	1	1	1	53	56	13	0	No	No	2	1	Experimental	Congruent first	9.6	24.8	15.2
14256304	1164.45	1428.179487	662.5674816	0.398041701	Female	Moderately liberal	White	us	45	-0.4	"White Names/Pleasant Words,Black Names/Unpleasant Words"	38	39	1	-1	5	2	-2	0	-2	-3	The white individuals were criminals while the black individuals were athletes and musicans	both known equally	1	1	Experimental	Congruent first	9	6.4	-2.6
14256308	1106.65	823.625	475.6816227	0.5949883	Female	NA	White	us	44	-0.58	"White Names/Unpleasant Words,Black Names/Pleasant Words"	50	52	11	-1	1	-2	0	1	1	3	those who were white were criminals. those who were black for famous or known as leaders.	no	1	1	Experimental	Incongruent first	11.8	11.4	-0.4
14256335	1224.717949	1479.9	946.3929467	0.269636468	Female	Moderately liberal	Black	us	53	-0.27	"White Names/Pleasant Words,Black Names/Unpleasant Words"	88	-1	70	48	60	58	0	-19	10	15	CRIMINALS VS. FAMOUS PEOPLE	WHITE CRIMINALS VS. BLACK FAMOUS PEOPLE	1	1	Experimental	Congruent first	64.8	1	-63.8
14256338	2006.051282	1422.125	1240.479874	0.470726123	Male	Slightly liberal	Black	us	53	-0.46	"Black Names/Pleasant Words,White Names/Unpleasant Words"	33	2	1	13	19	15	13	9	13	13	NA	NA	NA	NA	Control	Incongruent first	16.2	10	-6.2
14256358	1121	2083.45	1203.861761	0.799468869	Female	Moderately conservative	White	us	55	-0.79	"White Names/Pleasant Words,Black Names/Unpleasant Words"	-9	17	9	5	5	10	0	14	97	92	NA	NA	NA	NA	Control	Congruent first	4	44	40
14256403	1243.475	1132.625	722.8405623	0.15335332	Female	Strongly liberal	White	us	62	-0.15	"Black Names/Pleasant Words,White Names/Unpleasant Words"	43	30	85	1	1	0	-1	1	0	1	NA	NA	NA	NA	Control	Incongruent first	26	6.2	-19.8
14256444	1078.076923	1424.175	905.4717929	0.382229551	Male	Slightly liberal	Asian	us	41	-0.38	"Black Names/Unpleasant Words,White Names/Pleasant Words"	46	20	10	-55	39	11	0	-55	-57	-58	NA	NA	NA	NA	Control	Congruent first	10.2	-30	-40.2
14256500	1713.25	1146.6	855.4200504	0.662423098	Female	Moderately liberal	White	us	48	-0.64	"White Names/Unpleasant Words,Black Names/Pleasant Words"	0	1	54	-1	-1	-1	65	-1	-1	0	The black individuals were all successful while the white individuals were criminals.	The individuals who were admired were black and the individuals disliked were white.	1	1	Experimental	Incongruent first	10.2	12.8	2.6
14256502	1306.425	1692.55	742.7181859	0.519880901	Female	Slightly liberal	White	us	60	-0.51	"Black Names/Unpleasant Words,White Names/Pleasant Words"	1	0	-1	0	0	-1	-1	-1	1	0	NA	NA	NA	NA	Control	Congruent first	-0.2	-0.2	0
14256559	1490.775	1162.15	886.3920889	0.370744509	Female	Neutral	Black	us	43	-0.37	"Black Names/Pleasant Words,White Names/Unpleasant Words"	23	24	-1	-1	1	1	-2	-1	-2	-2	NA	NA	NA	NA	Control	Incongruent first	4.6	3.4	-1.2
14256567	1239.1	1285.65	949.8791845	0.049006232	Female	Strongly liberal	White	us	72	-0.05	"White Names/Pleasant Words,Black Names/Unpleasant Words"	98	99	-1	-1	-3	-1	0	-1	-1	1	NA	NA	NA	NA	Control	Congruent first	18.4	19.6	1.2
14256569	1404.2	1442.2	777.6489462	-0.048865237	Female	Strongly liberal	White	us	64	0.05	"Black Names/Pleasant Words,White Names/Unpleasant Words"	55	32	0	0	0	-1	-1	0	-2	0	criminals	"Not sure I understand the question.  As it pertains to famous individuals in this test, the disliked persons are criminals"	1	1	Experimental	Incongruent first	10.8	5.8	-5
14256599	766.625	1108.275	438.2600205	0.779560042	Male	Neutral	White	us	25	-0.77	"Black Names/Unpleasant Words,White Names/Pleasant Words"	-3	-3	-2	57	1	0	2	-1	-2	0	NA	BLACK PEOPLE WERE FAMOUS ACTORS AND SINGERS AND WHITE PEOPLE WERE CRIMINALS	1	1	Experimental	Congruent first	10.6	-0.8	-11.4
14256621	2015.512821	1914.756757	1201.879489	-0.083832085	Female	Slightly conservative	Black	us	54	0.08	"Black Names/Unpleasant Words,White Names/Pleasant Words"	35	32	86	25	22	25	16	7	19	9	no	no	1	1	Experimental	Congruent first	38.6	16.6	-22
14256622	714.375	813.5	386.7188932	-0.256323137	Female	Moderately liberal	White	us	33	0.24	"White Names/Unpleasant Words,Black Names/Pleasant Words"	80	89	92	-1	-5	98	-4	5	-2	-7	all men who kill	no	2	1	Experimental	Incongruent first	52.8	16.2	-36.6
14256643	962.45	1103.1	433.0333683	0.32480176	Male	Moderately liberal	White	us	48	-0.32	"Black Names/Unpleasant Words,White Names/Pleasant Words"	99	92	96	100	97	100	39	68	67	66	Majority were white and majority had caused death.	The ones liked the best were black and had not committed murder	1	1	Experimental	Congruent first	98.4	66.4	-32
14256658	1028.625	1774.975	614.4224086	1.214718066	Female	Moderately liberal	White	us	62	-1.15	"Black Names/Unpleasant Words,White Names/Pleasant Words"	68	70	81	1	0	-1	84	-2	1	0	NA	NA	NA	NA	Control	Congruent first	29.8	30.6	0.8
14256681	824.725	1499.74359	850.5067485	0.793666354	Female	Neutral	White	us	15	-0.79	"Black Names/Unpleasant Words,White Names/Pleasant Words"	41	52	1	54	0	69	43	36	0	38	NA	NA	2	4	Experimental	Congruent first	33	33.8	0.8
14256694	1076.15	763.975	498.1572205	0.626659591	Male	Moderately liberal	White	us	18	-0.61	"White Names/Unpleasant Words,Black Names/Pleasant Words"	45	-5	68	-1	72	85	-3	-2	-33	-31	There were quite a few terrorist/serial killers and most people were white	NA	2	1	Experimental	Incongruent first	53.8	-14.8	-68.6
14256700	919.95	798.95	477.6491721	0.253324002	Female	Moderately liberal	White	us	26	-0.2	"Black Names/Pleasant Words,White Names/Unpleasant Words"	75	-2	60	71	2	34	-1	34	-42	35	They were all famous celebrities.	Some are good people and some are bad?	1	1	Experimental	Incongruent first	48.4	4.8	-43.6
14256706	658	759.325	272.239421	-0.372190771	Female	Slightly liberal	White	us	19	0.45	"Black Names/Pleasant Words,White Names/Unpleasant Words"	2	-3	99	0	-1	99	0	-1	0	-1	Bad people	White	1	1	Experimental	Incongruent first	39.8	-1	-40.8
14256721	1606.575	1053.7	680.6523257	0.812272256	Female	Neutral	White	us	58	-0.8	"White Names/Unpleasant Words,Black Names/Pleasant Words"	46	49	0	1	0	-1	-1	1	-1	-1	I noticed there were bad white men and only good black men.  No black criminals.	"There were white men who are hated for crimes they committed.  There were black men who were overachievers only, no black criminals."	1	1	Experimental	Incongruent first	9.2	9.4	0.2
14256753	1482.333333	1360.025641	1250.681318	-0.097792851	Female	Neutral	White	us	55	0.1	"Black Names/Unpleasant Words,White Names/Pleasant Words"	88	48	1	-1	1	-1	-3	-2	1	-2	NA	NA	NA	NA	Control	Congruent first	17.6	8.4	-9.2
14256815	1123.1	795.7	363.7079994	0.900172667	Male	Moderately conservative	White	us	28	-0.9	"Black Names/Pleasant Words,White Names/Unpleasant Words"	46	48	98	0	77	99	100	-1	78	99	Good black Americans and bad white Americans	"Yes, good black Americans and bad white Americans"	1	1	Experimental	Incongruent first	64	64.8	0.8
14256818	1076.375	1626.075	754.878345	0.728196806	Female	Moderately liberal	White	us	62	-0.72	"White Names/Pleasant Words,Black Names/Unpleasant Words"	55	53	48	42	-2	87	64	51	60	83	more serial killers were white	black people were positive examples	1	1	Experimental	Congruent first	46	62.2	16.2
14256845	2027.875	1808.45	1148.286543	-0.191089063	Female	Neutral	White	us	41	0.18	"Black Names/Unpleasant Words,White Names/Pleasant Words"	43	-59	-1	0	0	0	-3	0	0	-2	NA	NA	1	1	Experimental	Congruent first	8.4	-12.8	-21.2
14256875	1063.923077	775.3947368	709.1148408	0.406885209	Female	Strongly liberal	White	us	19	-0.41	"White Names/Unpleasant Words,Black Names/Pleasant Words"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Control	Incongruent first	NA	NA	NA
14256898	866.25	1109.275	429.3454318	0.566036068	Female	Moderately liberal	White	us	55	-0.55	"Black Names/Unpleasant Words,White Names/Pleasant Words"	-10	21	15	-15	13	26	1	0	13	12	NA	NA	NA	NA	Control	Congruent first	5.8	9.4	3.6
14256903	961.275	1423.625	475.8541926	0.971621154	Male	Strongly conservative	White	us	63	-0.96	"Black Names/Unpleasant Words,White Names/Pleasant Words"	5	3	1	-1	-2	-1	1	2	-1	0	NA	NA	NA	NA	Control	Congruent first	0.4	1	0.6
14256915	736.025	1095.7	459.7819446	0.782272998	Female	Moderately liberal	White	us	47	-0.76	"Black Names/Unpleasant Words,White Names/Pleasant Words"	6	3	2	2	2	1	5	3	1	5	white men were negative and the black men were positive	the white were criminals and the black were positive role models	1	1	Experimental	Congruent first	2.6	3.4	0.8
14256932	964.35	911.725	254.3584854	-0.206893039	Female	Strongly liberal	White	us	29	0.19	"White Names/Pleasant Words,Black Names/Unpleasant Words"	1	-14	0	1	13	1	0	-1	-4	-11	"White people were all criminals, Black people were all famous"	No	1	1	Experimental	Congruent first	3.2	-6	-9.2
14256936	1315.95	859.175	632.9688705	0.721638964	Female	Moderately liberal	White	us	37	-0.7	"Black Names/Pleasant Words,White Names/Unpleasant Words"	-3	-1	0	-1	2	100	-3	-2	2	98	NA	some were crimials others were not	1	4	Experimental	Incongruent first	19.6	18.8	-0.8
14256973	1241.675	1489.775	1149.286184	0.215873125	Female	Moderately conservative	White	us	39	-0.21	"Black Names/Unpleasant Words,White Names/Pleasant Words"	2	4	0	0	-1	0	0	0	-2	-2	NA	NA	NA	NA	Control	Congruent first	0.2	0	-0.2
14256978	1035.95	1016.65	836.7186119	0.023066297	Female	Slightly liberal	White	us	48	-0.02	"Black Names/Pleasant Words,White Names/Unpleasant Words"	9	31	-2	-9	1	-3	1	-4	2	-3	NA	NA	2	1	Experimental	Incongruent first	-0.8	5.4	6.2
14256990	1620.775	1933.2	1121.005838	0.2787006	Female	Moderately liberal	White	us	55	-0.28	"Black Names/Unpleasant Words,White Names/Pleasant Words"	84	100	2	-2	3	-2	0	1	-1	-1	NA	NA	NA	NA	Control	Congruent first	17	19.8	2.8
14256994	981.25	996.375	522.3739408	-0.028954354	Female	Strongly conservative	White	us	17	0.03	"Black Names/Pleasant Words,White Names/Unpleasant Words"	-19	2	33	-15	-8	-11	31	0	-10	-7	criminals	criminal activity and racial profiling	2	3	Experimental	Incongruent first	-4	3.2	7.2
14256998	857.475	1024.125	623.2582901	0.267385132	Female	Moderately liberal	Hispanic	us	23	-0.27	"Black Names/Unpleasant Words,White Names/Pleasant Words"	1	1	1	2	1	1	1	1	-2	1	NA	NA	NA	NA	Control	Congruent first	1.2	0.4	-0.8
14257003	1053.775	1033.25	458.8581037	0.044730604	Female	Slightly conservative	White	us	54	-0.04	"White Names/Unpleasant Words,Black Names/Pleasant Words"	3	3	0	1	0	-1	0	0	0	0	No	They were talented in their field.	1	1	Experimental	Incongruent first	0.6	0.6	0
14257042	1799.375	1608.55	1046.778753	-0.182297357	NA	Slightly conservative	White	us	64	0.18	"Black Names/Unpleasant Words,White Names/Pleasant Words"	27	29	27	15	39	10	30	34	32	22	NA	NA	NA	NA	Control	Congruent first	23.6	29.4	5.8
14257044	2115.825	1279.375	1388.784603	0.602289223	Female	Neutral	White	us	26	-0.59	"White Names/Unpleasant Words,Black Names/Pleasant Words"	53	47	92	86	0	84	94	88	91	87	NA	NA	NA	NA	Control	Incongruent first	63	81.4	18.4
14257065	909.7	1297.75	594.2868926	-0.652967455	Female	Moderately liberal	Multiracial	us	39	0.62	"White Names/Unpleasant Words,Black Names/Pleasant Words"	-2	-1	48	1	1	0	-17	0	-1	-17	NA	NA	NA	NA	Control	Incongruent first	9.6	-7.2	-16.8
14257083	1240.05	1008.425	595.9469699	0.388667133	Male	Slightly conservative	White	us	22	-0.38	"White Names/Unpleasant Words,Black Names/Pleasant Words"	-4	-5	-2	-1	-1	-2	-2	-1	-1	-1	NA	NA	NA	NA	Control	Incongruent first	-2	-2	0
14257195	900.075	1079.575	316.8057255	0.566593295	Female	Slightly liberal	White	us	60	-0.56	"White Names/Pleasant Words,Black Names/Unpleasant Words"	99	84	1	-1	-2	-1	-2	1	-1	0	NA	NA	NA	NA	Control	Congruent first	19.2	16.4	-2.8
14257239	864.05	901.9	313.7799751	-0.120625926	Female	Moderately liberal	White	us	39	0.12	"White Names/Unpleasant Words,Black Names/Pleasant Words"	45	42	-1	0	0	-1	-1	-5	-1	-1	NA	NA	NA	NA	Control	Incongruent first	8.6	6.8	-1.8
14257244	946.4	1375.525	781.9696398	-0.548774502	Female	Neutral	Multiracial	us	30	0.54	"Black Names/Pleasant Words,White Names/Unpleasant Words"	83	-55	66	55	60	58	-71	-27	-66	-29	whites were criminals blacks were famous actors or political figures	i dont know	1	1	Experimental	Incongruent first	64.4	-49.6	-114
14257267	1131.25	1297.2	451.8588044	0.367260742	Male	Strongly liberal	White	us	36	-0.35	"White Names/Pleasant Words,Black Names/Unpleasant Words"	0	-22	0	0	14	9	-2	-1	-14	-4	NA	NA	1	1	Experimental	Congruent first	4.6	-8.6	-13.2
14257293	582.375	953.375	320.1738205	1.158745582	Male	Moderately liberal	White	us	32	-1.12	"Black Names/Unpleasant Words,White Names/Pleasant Words"	75	-25	0	-2	-3	-1	-1	-14	-24	-19	White examples seemed to be bad and black examples seemed to be neutral or good.	NA	1	1	Experimental	Congruent first	13.8	-16.6	-30.4
14257308	1450.075	1804.923077	1193.391778	0.297344161	Male	Moderately liberal	Hispanic	us	45	-0.29	"White Names/Pleasant Words,Black Names/Unpleasant Words"	0	1	-1	-1	-2	-1	-1	0	-1	-1	NA	NA	NA	NA	Control	Congruent first	-1	-0.4	0.6
14257309	892.4	1095.525	455.4511032	0.445986405	Female	Moderately liberal	White	us	37	-0.44	"White Names/Pleasant Words,Black Names/Unpleasant Words"	-1	-2	19	-1	1	-1	17	-1	-18	-1	"All of the white people were felons of some kind. All of the black people were politicians, musicians, or actors. All men."	NA	1	1	Experimental	Congruent first	3.4	-1	-4.4
14257310	1157.675	2018.975	1092.235598	0.788566131	Female	Strongly liberal	White	us	18	-0.77	"White Names/Pleasant Words,Black Names/Unpleasant Words"	100	98	-3	-7	-2	-1	-3	-1	-1	0	They were criminals	Celebrities'	2	1	Experimental	Congruent first	17.4	18.6	1.2
14257318	2224.3	1776.925	1214.06099	0.368494667	Female	Moderately liberal	White	us	65	-0.37	"Black Names/Pleasant Words,White Names/Unpleasant Words"	69	73	3	-2	0	2	1	0	-1	-2	they were all male	many of the disliked photos  were mug shots	1	1	Experimental	Incongruent first	14.4	14.2	-0.2
14257338	1115.425	2253.425	1185.211393	0.960166268	Female	Strongly conservative	White	us	13	-0.96	"White Names/Pleasant Words,Black Names/Unpleasant Words"	61	83	98	97	97	96	93	97	96	94	NA	NA	NA	NA	Control	Congruent first	89.8	92.6	2.8
14257372	1296.95	1282.775	753.8501638	0.018803471	Female	Neutral	Black	us	NA	-0.02	"Black Names/Pleasant Words,White Names/Unpleasant Words"	70	-3	96	68	80	76	0	-25	-30	-41	NA	NA	NA	NA	Control	Incongruent first	78	-19.8	-97.8
14257378	803.325	1002.25	262.535239	0.757707806	Female	Neutral	White	us	23	-0.73	"Black Names/Unpleasant Words,White Names/Pleasant Words"	73	65	22	44	-1	25	36	20	-2	-1	Criminals	predominantly white	2	1	Experimental	Congruent first	32.6	23.6	-9
14257384	1435.125	1128.975	572.7217695	0.534552755	Female	Neutral	White	us	53	-0.53	"White Names/Unpleasant Words,Black Names/Pleasant Words"	43	38	3	-1	3	2	1	0	1	2	NA	NA	NA	NA	Control	Incongruent first	10	8.4	-1.6
14257422	1042.3	1209.075	477.0585133	-0.34959024	Female	Neutral	White	us	25	0.33	"Black Names/Pleasant Words,White Names/Unpleasant Words"	64	47	45	52	42	50	48	-3	42	28	NA	NA	NA	NA	Control	Incongruent first	50.6	32.4	-18.2
14257430	886.425	1049.825	371.9409023	-0.439317104	Female	Moderately liberal	White	us	39	0.44	"Black Names/Pleasant Words,White Names/Unpleasant Words"	50	48	53	98	93	96	51	36	47	21	they were all notorious criminals	All the favorably famous individuals were black	1	1	Experimental	Incongruent first	78	40.6	-37.4
14257476	1396.125	1600.075	847.5319433	0.240639898	Female	Strongly liberal	Asian	us	47	-0.24	"Black Names/Unpleasant Words,White Names/Pleasant Words"	34	35	35	35	37	35	35	35	35	33	NA	NA	NA	NA	Control	Congruent first	35.2	34.6	-0.6
14257485	1591.25	911.15	867.3202349	0.784139436	NA	Slightly liberal	White	us	48	-0.77	"Black Names/Pleasant Words,White Names/Unpleasant Words"	58	47	56	33	38	52	43	26	12	20	No	physical appearance	1	2	Experimental	Incongruent first	47.4	29.6	-17.8
14257549	980.7692308	1698.45	1196.360572	0.599886678	Male	Moderately conservative	Multiracial	us	36	-0.58	"White Names/Pleasant Words,Black Names/Unpleasant Words"	NA	NA	NA	97	99	99	NA	NA	NA	NA	NA	NA	NA	NA	Control	Congruent first	98.33333333	NA	NA
14257578	1428.75	1069.95	822.7340973	0.43610688	Male	Neutral	Hispanic	us	42	-0.44	"Black Names/Pleasant Words,White Names/Unpleasant Words"	55	67	0	-2	-12	-8	-2	-8	-1	0	NA	NA	NA	NA	Control	Incongruent first	6.6	11.2	4.6
14257579	910.175	885.225	237.7750985	-0.104931089	Female	Neutral	White	us	51	0.1	"White Names/Pleasant Words,Black Names/Unpleasant Words"	99	99	99	98	100	99	99	98	100	99	Those that were white Americans were convicted felons.	Those that were admired were famous black actors or sports stars.	1	1	Experimental	Congruent first	99	99	0
14257580	796.725	828.4	342.6755798	-0.092434366	Female	Moderately liberal	Multiracial	us	22	0.09	"Black Names/Pleasant Words,White Names/Unpleasant Words"	100	99	0	-2	0	0	-1	1	-1	0	NA	NA	NA	NA	Control	Incongruent first	19.6	19.6	0
14257581	1026.9	1404.675	765.4713894	0.493519425	Male	Moderately liberal	White	us	18	-0.49	"White Names/Pleasant Words,Black Names/Unpleasant Words"	19	20	62	0	1	6	37	0	10	12	NA	NA	NA	NA	Control	Congruent first	17.6	15.8	-1.8
14257587	1817.5	1269.475	831.8280311	0.658820068	Female	Moderately liberal	White	us	52	-0.65	"Black Names/Pleasant Words,White Names/Unpleasant Words"	1	2	0	-1	-1	1	-1	0	0	0	NA	NA	NA	NA	Control	Incongruent first	0	0.2	0.2
14257610	1613.4	1264.525	734.8983473	0.47472552	Female	Moderately liberal	White	us	63	-0.47	"White Names/Unpleasant Words,Black Names/Pleasant Words"	13	30	89	90	88	87	74	73	75	79	NA	NA	NA	NA	Control	Incongruent first	73.4	66.2	-7.2
14257612	1906.425	1146.125	784.4151086	0.96925721	Female	Moderately liberal	White	us	40	-0.92	"White Names/Unpleasant Words,Black Names/Pleasant Words"	2	2	-1	-1	-17	0	-1	0	-29	-26	The did something in their lives that was remembered	inspired hope/did good things vs. hateful things/inspired fear	2	1	Experimental	Incongruent first	-3.4	-10.8	-7.4
14257620	1136.825	1422.8	971.8138345	0.294269324	Female	Neutral	White	us	46	-0.29	"Black Names/Unpleasant Words,White Names/Pleasant Words"	-3	-3	1	-1	-1	-1	-1	0	-1	0	The white american were criminals the black americans were famous people.	NA	1	1	Experimental	Congruent first	-1	-1	0
14257623	659.25	772.125	290.7001846	0.388286647	Male	Neutral	Hispanic	us	24	-0.39	"White Names/Pleasant Words,Black Names/Unpleasant Words"	46	0	0	0	1	-1	-1	-10	-1	-12	I didn't know some of the people listed.	"Yes, majority of the white ones are people who are disliked."	1	1	Experimental	Congruent first	9.2	-4.8	-14
14257629	1345.6	1234.4	846.9854362	0.131289152	Male	Moderately liberal	White	us	24	-0.13	"White Names/Unpleasant Words,Black Names/Pleasant Words"	100	78	100	-1	-1	100	-1	0	-1	-1	NA	NA	NA	NA	Control	Incongruent first	59.6	15	-44.6
14257661	857.025	1200.7	538.1242091	0.638653668	Female	Strongly liberal	White	us	53	-0.62	"White Names/Pleasant Words,Black Names/Unpleasant Words"	44	74	24	13	25	-1	2	-4	1	1	The violent criminals were all white.	The famous individuals who are generally admired are all Black.	1	1	Experimental	Congruent first	21	14.8	-6.2
14257688	836.075	1219.3	460.4499889	0.832283656	Male	Moderately conservative	Hispanic	us	34	-0.81	"White Names/Pleasant Words,Black Names/Unpleasant Words"	73	53	-1	-10	-11	-12	-1	-29	-14	-2	NA	NA	NA	NA	Control	Congruent first	7.8	1.4	-6.4
